t[s],x[m],y[m]
20.0098524094,-0.955363214016,-0.291076600552
20.2426121235,-1.0511649847,-0.0518485456705
20.4445273876,-0.779025435448,-0.271561264992
20.6992166042,-3.3954231739,-0.0886939242482
21.0029366016,-3.3954231739,-0.0886939242482
21.2379131317,-3.9090154171,-0.0957880914211
21.4899525642,-4.10188674927,0.142041400075
21.714261055,-4.14754199982,0.551317632198
22.0063078403,-3.8030526638,0.633954465389
22.2043805122,-3.8030526638,0.633954465389
22.4430603981,-3.8535785675,0.651988148689
22.7755663395,-4.03405714035,0.660769045353
23.0140054226,-0.727565824986,0.417952537537
23.2006421089,-0.550239682198,-1.74051105976
23.4558167458,-0.550239682198,-1.74051105976
23.7426805496,-3.36345934868,-1.43619155884
23.9750692844,-1.98645210266,2.84486269951
24.1940917969,1.66126418114,3.69484305382
24.4502887726,0.221964880824,-0.438883841038
24.7379491329,0.221964880824,-0.438883841038
25.0293292999,0.242851734161,-1.45152890682
25.2070317268,3.42073369026,-1.00429439545
25.4542248249,0.788693726063,-1.37044513226
25.7064492702,0.398812115192,-1.09280884266
25.9780650139,0.398812115192,-1.09280884266
26.2071318626,0.483471274376,-1.37028098106
26.5005803108,0.597675681114,-0.359264612198
26.7065947056,0.559432029724,-0.180604204535
27.0081152916,0.340263843536,-0.223505228758
27.2010569572,0.270329505205,-0.0285625327379
27.4978432655,0.345743954182,0.134329125285
27.7065727711,0.124400034547,-0.0606561936438
28.0129780769,0.0391051918268,-0.109882585704
28.2005338669,0.0391051918268,-0.109882585704
28.4912323952,-0.0325028561056,-0.0825936570764
28.7070596218,-0.305542230606,-0.0809170156717
29.0012981892,0.00914156343788,-0.0324837863445
29.2015173435,0.00914156343788,-0.0324837863445
29.4944443703,-0.110064901412,-0.0522542260587
29.7067894936,-0.11297070235,-0.172782048583
29.9584655762,-0.0652536004782,-0.148523449898
30.1938915253,-0.0850522965193,-0.140787139535
30.4557931423,-0.296003431082,-0.115040414035
30.6995561123,-0.296003431082,-0.115040414035
30.9974250793,-0.166721120477,-0.167785361409
31.2134022713,-0.171878948808,-0.139058411121
